time;status;gx;gy;gz;ax;ay;az
2022-12-01T14:10:34.501;77;0.00017361;-0.00015191;0.00005425;0.06744385;0.03646851;9.82360840
2022-12-01T14:10:34.511;77;0.00005425;0.00023872;0.00004340;0.05554199;0.02639771;9.83917236
2022-12-01T14:10:34.521;77;-0.00005425;0.00006510;0.00001085;0.05752563;0.03814697;9.84741211
2022-12-01T14:10:34.531;77;0.00011936;0.00000000;0.00011936;0.05752563;0.01937866;9.81979370
2022-12-01T14:10:34.541;77;0.00006510;-0.00009766;0.00017361;0.05905151;0.02548218;9.82604980
2022-12-01T14:10:34.551;77;0.00000000;0.00011936;0.00002170;0.06362915;0.02014160;9.82788086
2022-12-01T14:10:34.561;77;0.00017361;0.00026042;0.00010851;0.06286621;0.04501343;9.83367920
2022-12-01T14:10:34.571;77;-0.00005425;0.00006510;0.00005425;0.04821777;0.03311157;9.84146118
2022-12-01T14:10:34.581;77;0.00001085;0.00001085;0.00017361;0.04745483;0.04318237;9.82955933
2022-12-01T14:10:34.591;77;0.00001085;-0.00004340;0.00007595;0.06454468;0.02609253;9.82345581
2022-12-01T14:10:34.601;77;-0.00008681;-0.00006510;0.00004340;0.06347656;0.04089355;9.82742310
2022-12-01T14:10:34.611;77;0.00008681;0.00017361;0.00020616;0.07461548;0.03219604;9.83856201
2022-12-01T14:10:34.621;77;-0.00003255;0.00002170;-0.00003255;0.05981445;0.02166748;9.83108521
2022-12-01T14:10:34.631;77;0.00013021;0.00015191;0.00014106;0.05813599;0.03204346;9.83505249
2022-12-01T14:10:34.641;77;0.00004340;0.00010851;-0.00010851;0.05813599;0.02487183;9.83291626
2022-12-01T14:10:34.651;77;0.00010851;0.00001085;0.00001085;0.06744385;0.04943848;9.82116699
2022-12-01T14:10:34.661;77;0.00005425;0.00006510;0.00001085;0.05935669;0.03463745;9.83642578
2022-12-01T14:10:34.671;77;-0.00003255;-0.00009766;0.00000000;0.04501343;0.03051758;9.83428955
2022-12-01T14:10:34.681;77;0.00004340;-0.00007595;0.00014106;0.04257202;0.02929688;9.84771729
2022-12-01T14:10:34.691;77;0.00000000;0.00014106;-0.00006510;0.03662109;0.02410889;9.84298706
2022-12-01T14:10:34.701;77;-0.00006510;0.00010851;0.00011936;0.06118774;0.03417969;9.82498169
2022-12-01T14:10:34.711;77;0.00000000;-0.00007595;0.00014106;0.06011963;0.03494263;9.83779907
2022-12-01T14:10:34.721;77;0.00003255;0.00001085;0.00020616;0.05325317;0.02334595;9.83627319
2022-12-01T14:10:34.731;77;0.00020616;-0.00011936;-0.00007595;0.06790161;0.02471924;9.83200073
2022-12-01T14:10:34.741;77;0.00000000;0.00004340;0.00006510;0.05249023;0.03585815;9.85336304
2022-12-01T14:10:34.751;77;0.00000000;-0.00010851;0.00014106;0.06072998;0.02944946;9.83779907
2022-12-01T14:10:34.761;77;0.00004340;0.00008681;0.00015191;0.07171631;0.03555298;9.82223511
2022-12-01T14:10:34.771;77;0.00000000;0.00001085;0.00001085;0.06195068;0.04196167;9.84039307
2022-12-01T14:10:34.781;77;-0.00006510;0.00020616;0.00006510;0.06408691;0.04379272;9.83200073
2022-12-01T14:10:34.791;77;-0.00003255;0.00018446;0.00006510;0.07064819;0.02990723;9.83276367
2022-12-01T14:10:34.801;77;0.00009766;0.00004340;0.00013021;0.06484985;0.02380371;9.82925415
2022-12-01T14:10:34.811;77;0.00013021;-0.00011936;-0.00002170;0.06942749;0.03005981;9.83779907
2022-12-01T14:10:34.821;77;0.00005425;0.00004340;0.00013021;0.06393433;0.01785278;9.83032227
2022-12-01T14:10:34.831;77;0.00006510;0.00001085;0.00002170;0.04943848;0.03616333;9.83108521
2022-12-01T14:10:34.841;77;0.00008681;0.00002170;0.00020616;0.05737305;0.01998901;9.83078003
2022-12-01T14:10:34.851;77;0.00003255;0.00000000;-0.00005425;0.05111694;0.01968384;9.84680176
2022-12-01T14:10:34.861;77;0.00002170;0.00000000;0.00007595;0.05966187;0.03036499;9.84298706
2022-12-01T14:10:34.871;77;0.00006510;0.00006510;0.00009766;0.06286621;0.04287720;9.84085083
2022-12-01T14:10:34.881;77;-0.00008681;0.00005425;-0.00003255;0.06027222;0.01922607;9.84802246
2022-12-01T14:10:34.891;77;0.00005425;0.00006510;-0.00003255;0.05386353;0.02777100;9.82284546
2022-12-01T14:10:34.901;77;0.00015191;-0.00006510;0.00006510;0.05371094;0.02792358;9.83993530
2022-12-01T14:10:34.911;77;0.00008681;0.00000000;0.00005425;0.05432129;0.02914429;9.84008789
2022-12-01T14:10:34.921;77;-0.00004340;0.00003255;-0.00014106;0.04592896;0.03036499;9.84313965
2022-12-01T14:10:34.931;77;0.00004340;0.00008681;0.00003255;0.04898071;0.03753662;9.83428955
2022-12-01T14:10:34.941;77;0.00014106;0.00000000;0.00003255;0.06546021;0.02151489;9.83978271
2022-12-01T14:10:34.951;77;0.00005425;0.00018446;0.00001085;0.05493164;0.04028320;9.83718872
2022-12-01T14:10:34.961;77;0.00008681;-0.00007595;0.00011936;0.06027222;0.02578735;9.83856201
2022-12-01T14:10:34.971;77;0.00005425;0.00002170;0.00003255;0.05874634;0.04013062;9.84130859
2022-12-01T14:10:34.981;77;0.00019531;0.00016276;-0.00005425;0.07186890;0.03250122;9.83993530
2022-12-01T14:10:34.991;77;0.00005425;-0.00005425;0.00000000;0.04959106;0.02761841;9.83245850
2022-12-01T14:10:35.001;77;0.00010851;0.00005425;0.00006510;0.05065918;0.02120972;9.83261108
2022-12-01T14:10:35.011;77;-0.00001085;-0.00009766;0.00006510;0.05401611;0.03280640;9.83352661
2022-12-01T14:10:35.021;77;-0.00002170;0.00009766;-0.00007595;0.07095337;0.03265381;9.82925415
2022-12-01T14:10:35.031;77;0.00000000;0.00003255;-0.00006510;0.05706787;0.02227783;9.84329224
2022-12-01T14:10:35.041;77;0.00019531;0.00001085;-0.00003255;0.06637573;0.03295898;9.82635498
2022-12-01T14:10:35.051;77;0.00002170;-0.00003255;0.00014106;0.05401611;0.03616333;9.83398438
2022-12-01T14:10:35.061;77;0.00005425;0.00000000;0.00001085;0.05859375;0.02990723;9.83612061
2022-12-01T14:10:35.071;77;0.00000000;-0.00009766;-0.00004340;0.05722046;0.02243042;9.82910156
2022-12-01T14:10:35.081;77;0.00005425;0.00007595;0.00002170;0.05462646;0.01846313;9.82254028
2022-12-01T14:10:35.091;77;0.00017361;-0.00008681;0.00003255;0.05676270;0.04089355;9.82467651
2022-12-01T14:10:35.101;77;0.00001085;0.00007595;0.00004340;0.06469727;0.04119873;9.83337402
2022-12-01T14:10:35.111;77;0.00002170;-0.00003255;0.00006510;0.05996704;0.02182007;9.83108521
2022-12-01T14:10:35.121;77;-0.00005425;-0.00011936;0.00014106;0.05233765;0.03860474;9.83352661
2022-12-01T14:10:35.131;77;0.00000000;-0.00010851;-0.00006510;0.05661011;0.03448486;9.84451294
2022-12-01T14:10:35.141;77;-0.00003255;0.00000000;-0.00003255;0.06149292;0.02731323;9.82543945
2022-12-01T14:10:35.151;77;0.00010851;0.00007595;0.00026042;0.06469727;0.02807617;9.82818604
2022-12-01T14:10:35.161;77;0.00007595;-0.00009766;0.00003255;0.06469727;0.04180908;9.84573364
2022-12-01T14:10:35.171;77;-0.00003255;-0.00004340;0.00005425;0.06256104;0.02746582;9.81842041
2022-12-01T14:10:35.181;77;0.00017361;-0.00004340;0.00007595;0.06698608;0.02151489;9.82681274
2022-12-01T14:10:35.191;77;0.00009766;0.00011936;0.00016276;0.06317139;0.04684448;9.82528687
2022-12-01T14:10:35.201;77;-0.00004340;0.00009766;0.00002170;0.06195068;0.03158569;9.83047485
2022-12-01T14:10:35.211;77;0.00004340;0.00006510;0.00010851;0.06057739;0.04348755;9.84664917
2022-12-01T14:10:35.221;77;0.00004340;-0.00001085;0.00014106;0.06683350;0.03265381;9.82971191
2022-12-01T14:10:35.231;77;0.00009766;0.00007595;0.00002170;0.05325317;0.02700806;9.84252930
2022-12-01T14:10:35.241;77;-0.00004340;0.00002170;0.00003255;0.06515503;0.02441406;9.84069824
2022-12-01T14:10:35.251;77;0.00007595;-0.00010851;-0.00008681;0.06118774;0.01770020;9.83718872
2022-12-01T14:10:35.261;77;0.00004340;0.00013021;-0.00008681;0.04394531;0.03952026;9.83535767
2022-12-01T14:10:35.271;77;0.00011936;-0.00005425;0.00005425;0.05187988;0.04119873;9.83795166
2022-12-01T14:10:35.281;77;-0.00006510;0.00010851;-0.00006510;0.05371094;0.04257202;9.83123779
2022-12-01T14:10:35.291;77;0.00010851;-0.00015191;0.00000000;0.05661011;0.05294800;9.83123779
2022-12-01T14:10:35.301;77;0.00007595;0.00004340;0.00009766;0.06378174;0.03967285;9.84161377
2022-12-01T14:10:35.311;77;-0.00001085;0.00000000;0.00016276;0.06439209;0.03646851;9.84329224
2022-12-01T14:10:35.321;77;0.00000000;0.00003255;-0.00005425;0.06103516;0.02380371;9.83245850
2022-12-01T14:10:35.331;77;0.00000000;-0.00014106;0.00000000;0.04409790;0.03631592;9.83291626
2022-12-01T14:10:35.341;77;-0.00010851;-0.00002170;-0.00001085;0.07156372;0.02365112;9.83673096
2022-12-01T14:10:35.351;77;0.00000000;-0.00016276;-0.00002170;0.05493164;0.02548218;9.82482910
2022-12-01T14:10:35.361;77;-0.00001085;0.00009766;0.00008681;0.06515503;0.02487183;9.82879639
2022-12-01T14:10:35.371;77;0.00005425;-0.00009766;0.00028212;0.05981445;0.01922607;9.82910156
2022-12-01T14:10:35.381;77;0.00011936;0.00008681;-0.00003255;0.06607056;0.03204346;9.83825684
2022-12-01T14:10:35.391;77;0.00008681;0.00007595;0.00005425;0.05859375;0.03387451;9.84344482
2022-12-01T14:10:35.401;77;0.00001085;0.00018446;0.00020616;0.05691528;0.02441406;9.83016968
2022-12-01T14:10:35.411;77;-0.00002170;0.00009766;0.00002170;0.06973267;0.02899170;9.84558105
2022-12-01T14:10:35.421;77;0.00000000;0.00000000;-0.00005425;0.04516602;0.02548218;9.83489990
2022-12-01T14:10:35.431;77;0.00002170;0.00017361;0.00009766;0.06072998;0.02883911;9.83764648
2022-12-01T14:10:35.441;77;0.00010851;0.00009766;0.00017361;0.05691528;0.03967285;9.83901978
2022-12-01T14:10:35.451;77;0.00007595;0.00001085;0.00002170;0.05706787;0.02212524;9.82284546
2022-12-01T14:10:35.461;77;0.00004340;0.00005425;0.00011936;0.05767822;0.01602173;9.83444214
2022-12-01T14:10:35.471;77;0.00017361;0.00007595;0.00015191;0.05432129;0.04638672;9.83047485
2022-12-01T14:10:35.481;77;0.00000000;-0.00005425;0.00003255;0.05737305;0.03601074;9.82711792
2022-12-01T14:10:35.491;77;-0.00001085;-0.00011936;0.00002170;0.05538940;0.03540039;9.82894897
2022-12-01T14:10:35.501;77;-0.00004340;0.00011936;0.00004340;0.06744385;0.02914429;9.83428955
2022-12-01T14:10:35.511;77;0.00006510;0.00001085;-0.00001085;0.06973267;0.02731323;9.83673096
2022-12-01T14:10:35.521;77;-0.00004340;-0.00006510;0.00018446;0.07461548;0.03692627;9.82650757
2022-12-01T14:10:35.531;77;0.00011936;-0.00010851;0.00006510;0.06271362;0.02517700;9.84893799
2022-12-01T14:10:35.541;77;0.00003255;0.00018446;0.00017361;0.05813599;0.02532959;9.83535767
2022-12-01T14:10:35.551;77;-0.00008681;-0.00008681;0.00004340;0.05935669;0.02700806;9.83795166
2022-12-01T14:10:35.561;77;0.00001085;0.00011936;0.00003255;0.06118774;0.04608154;9.83596802
2022-12-01T14:10:35.571;77;0.00011936;0.00010851;0.00010851;0.06118774;0.02502441;9.83459473
2022-12-01T14:10:35.581;77;0.00002170;0.00017361;0.00021701;0.06179810;0.03356934;9.83840942
2022-12-01T14:10:35.591;77;0.00007595;0.00020616;0.00001085;0.06454468;0.02487183;9.83688354
2022-12-01T14:10:35.601;77;0.00010851;0.00011936;0.00009766;0.06179810;0.04104614;9.84451294
2022-12-01T14:10:35.611;77;-0.00016276;0.00000000;0.00004340;0.06088257;0.03295898;9.82788086
2022-12-01T14:10:35.621;77;0.00003255;0.00001085;0.00004340;0.05172729;0.03646851;9.84359741
2022-12-01T14:10:35.631;77;-0.00006510;0.00010851;0.00011936;0.06378174;0.02182007;9.83642578
2022-12-01T14:10:35.641;77;0.00003255;0.00011936;0.00005425;0.06652832;0.04013062;9.82421875
2022-12-01T14:10:35.651;77;0.00009766;0.00003255;-0.00003255;0.05722046;0.02273560;9.83673096
2022-12-01T14:10:35.661;77;0.00006510;0.00000000;0.00020616;0.05340576;0.03250122;9.84634399
2022-12-01T14:10:35.671;77;0.00003255;0.00013021;0.00000000;0.06469727;0.04409790;9.84512329
2022-12-01T14:10:35.681;77;-0.00001085;0.00002170;0.00013021;0.07385254;0.03387451;9.83398438
2022-12-01T14:10:35.691;77;-0.00002170;0.00010851;0.00014106;0.05859375;0.02990723;9.82681274
2022-12-01T14:10:35.701;77;-0.00002170;0.00005425;0.00005425;0.06622314;0.02120972;9.83154297
2022-12-01T14:10:35.711;77;0.00000000;-0.00003255;0.00009766;0.06439209;0.04257202;9.83688354
2022-12-01T14:10:35.721;77;0.00000000;0.00000000;0.00004340;0.05401611;0.03997803;9.82498169
2022-12-01T14:10:35.731;77;0.00002170;0.00019531;0.00007595;0.06256104;0.03372192;9.83932495
2022-12-01T14:10:35.741;77;-0.00007595;-0.00010851;0.00024957;0.06347656;0.03112793;9.82528687
2022-12-01T14:10:35.751;77;0.00015191;-0.00004340;0.00000000;0.05386353;0.04135132;9.83474731
2022-12-01T14:10:35.761;77;0.00000000;0.00007595;0.00011936;0.07125854;0.02120972;9.83596802
2022-12-01T14:10:35.771;77;0.00008681;0.00011936;0.00010851;0.06423950;0.03173828;9.84420776
2022-12-01T14:10:35.781;77;-0.00008681;0.00002170;-0.00003255;0.05737305;0.03967285;9.83078003
2022-12-01T14:10:35.791;77;0.00011936;0.00013021;0.00004340;0.05310059;0.03341675;9.82467651
2022-12-01T14:10:35.801;77;0.00009766;0.00001085;0.00019531;0.06240845;0.03189087;9.83413696
2022-12-01T14:10:35.811;77;0.00006510;-0.00010851;0.00011936;0.06576538;0.02853394;9.83337402
2022-12-01T14:10:35.821;77;0.00002170;-0.00003255;0.00011936;0.06271362;0.03555298;9.83383179
2022-12-01T14:10:35.831;77;-0.00001085;0.00000000;0.00031467;0.07339478;0.04592896;9.83688354
2022-12-01T14:10:35.841;77;0.00005425;0.00002170;0.00002170;0.07537842;0.02288818;9.82177734
2022-12-01T14:10:35.851;77;-0.00014106;-0.00006510;0.00011936;0.06103516;0.03067017;9.83810425
2022-12-01T14:10:35.861;77;0.00011936;0.00007595;0.00010851;0.06713867;0.03631592;9.83810425
2022-12-01T14:10:35.871;77;0.00002170;0.00007595;0.00021701;0.06683350;0.02960205;9.83703613
2022-12-01T14:10:35.881;77;0.00008681;-0.00002170;-0.00003255;0.06256104;0.02441406;9.83215332
2022-12-01T14:10:35.891;77;0.00000000;0.00017361;0.00011936;0.06698608;0.02685547;9.83093262
2022-12-01T14:10:35.901;77;0.00010851;-0.00008681;-0.00010851;0.06729126;0.03463745;9.82498169
2022-12-01T14:10:35.911;77;0.00007595;-0.00001085;-0.00004340;0.06347656;0.03875732;9.85321045
2022-12-01T14:10:35.921;77;-0.00003255;0.00002170;0.00004340;0.06820679;0.03845215;9.81811523
2022-12-01T14:10:35.931;77;0.00002170;-0.00005425;0.00006510;0.06027222;0.03784180;9.84039307
2022-12-01T14:10:35.941;77;0.00019531;0.00005425;0.00007595;0.05477905;0.02899170;9.83261108
2022-12-01T14:10:35.951;77;0.00004340;0.00006510;0.00010851;0.05691528;0.01617432;9.83154297
2022-12-01T14:10:35.961;77;-0.00006510;-0.00002170;0.00028212;0.06362915;0.03479004;9.82254028
2022-12-01T14:10:35.971;77;-0.00003255;-0.00003255;0.00005425;0.05722046;0.03356934;9.82833862
2022-12-01T14:10:35.981;77;0.00006510;0.00011936;0.00018446;0.05828857;0.03707886;9.83215332
2022-12-01T14:10:35.991;77;-0.00001085;0.00031467;0.00004340;0.05111694;0.03540039;9.83612061
2022-12-01T14:10:36.001;77;-0.00005425;-0.00010851;0.00008681;0.04989624;0.04104614;9.83306885
2022-12-01T14:10:36.011;77;0.00010851;0.00013021;0.00005425;0.06271362;0.04364014;9.82925415
2022-12-01T14:10:36.021;77;0.00000000;-0.00006510;0.00023872;0.05477905;0.02609253;9.84664917
2022-12-01T14:10:36.031;77;0.00004340;0.00007595;0.00002170;0.05203247;0.04272461;9.83108521
2022-12-01T14:10:36.041;77;-0.00009766;0.00000000;0.00008681;0.07186890;0.04364014;9.83123779
2022-12-01T14:10:36.051;77;-0.00006510;-0.00005425;0.00007595;0.05996704;0.03112793;9.84741211
2022-12-01T14:10:36.061;77;-0.00013021;0.00009766;0.00015191;0.05645752;0.04196167;9.83795166
2022-12-01T14:10:36.071;77;0.00023872;0.00002170;0.00000000;0.05676270;0.03189087;9.83932495
2022-12-01T14:10:36.081;77;-0.00003255;-0.00004340;0.00013021;0.05065918;0.03524780;9.82971191
2022-12-01T14:10:36.091;77;-0.00015191;0.00014106;0.00004340;0.05264282;0.02761841;9.82498169
2022-12-01T14:10:36.101;77;0.00022786;-0.00016276;0.00010851;0.05722046;0.02288818;9.82818604
2022-12-01T14:10:36.111;77;-0.00020616;0.00000000;-0.00006510;0.06423950;0.04852295;9.83413696
2022-12-01T14:10:36.121;77;-0.00007595;0.00018446;-0.00010851;0.07400513;0.02304077;9.83886719
2022-12-01T14:10:36.131;77;0.00001085;-0.00002170;0.00018446;0.07202148;0.03295898;9.83764648
2022-12-01T14:10:36.141;77;-0.00006510;-0.00004340;0.00015191;0.06713867;0.04074097;9.83520508
2022-12-01T14:10:36.151;77;0.00002170;0.00003255;0.00003255;0.06790161;0.02182007;9.83398438
2022-12-01T14:10:36.161;77;0.00000000;0.00003255;0.00000000;0.05325317;0.02883911;9.83779907
2022-12-01T14:10:36.171;77;0.00005425;0.00006510;0.00016276;0.05249023;0.02029419;9.82742310
2022-12-01T14:10:36.181;77;0.00004340;0.00004340;0.00000000;0.06317139;0.03158569;9.84497070
2022-12-01T14:10:36.191;77;0.00009766;0.00013021;0.00010851;0.06164551;0.03402710;9.84497070
2022-12-01T14:10:36.201;77;0.00002170;-0.00017361;0.00013021;0.05187988;0.02685547;9.82360840
2022-12-01T14:10:36.211;77;0.00004340;0.00009766;0.00010851;0.06607056;0.03845215;9.83261108
2022-12-01T14:10:36.221;77;0.00002170;-0.00002170;0.00006510;0.07080078;0.03189087;9.83337402
2022-12-01T14:10:36.231;77;0.00011936;0.00006510;0.00013021;0.06011963;0.04013062;9.83947754
2022-12-01T14:10:36.241;77;-0.00007595;-0.00007595;0.00000000;0.07034302;0.02639771;9.82833862
2022-12-01T14:10:36.251;77;-0.00003255;0.00011936;0.00003255;0.07034302;0.02670288;9.83093262
2022-12-01T14:10:36.261;77;0.00008681;0.00001085;0.00003255;0.05935669;0.01922607;9.83825684
2022-12-01T14:10:36.271;77;0.00006510;0.00004340;0.00004340;0.05874634;0.03005981;9.82666016
2022-12-01T14:10:36.281;77;0.00003255;0.00014106;0.00005425;0.06469727;0.02899170;9.82788086
2022-12-01T14:10:36.291;77;0.00015191;0.00005425;0.00006510;0.05783081;0.04074097;9.83001709
2022-12-01T14:10:36.301;77;0.00007595;0.00018446;0.00002170;0.08895874;0.03890991;9.83505249
2022-12-01T14:10:36.311;77;0.00004340;-0.00004340;-0.00001085;0.05294800;0.03311157;9.83337402
2022-12-01T14:10:36.321;77;0.00011936;0.00010851;0.00017361;0.06454468;0.04455566;9.83901978
2022-12-01T14:10:36.331;77;0.00000000;0.00017361;0.00024957;0.06317139;0.02716064;9.83413696
2022-12-01T14:10:36.341;77;0.00000000;-0.00007595;0.00027127;0.06027222;0.03753662;9.83169556
2022-12-01T14:10:36.351;77;0.00006510;0.00011936;0.00003255;0.06042480;0.03219604;9.81826782
2022-12-01T14:10:36.361;77;0.00007595;0.00014106;0.00022786;0.07690430;0.01510620;9.84283447
2022-12-01T14:10:36.371;77;0.00014106;0.00026042;-0.00004340;0.05706787;0.02792358;9.83489990
2022-12-01T14:10:36.381;77;0.00006510;0.00002170;0.00016276;0.05157471;0.03799438;9.84146118
2022-12-01T14:10:36.391;77;-0.00007595;0.00008681;0.00006510;0.06378174;0.02914429;9.82162476
2022-12-01T14:10:36.401;77;-0.00002170;0.00010851;0.00007595;0.05111694;0.02319336;9.83551025
2022-12-01T14:10:36.411;77;0.00008681;0.00009766;0.00011936;0.05218506;0.03509521;9.82849121
2022-12-01T14:10:36.421;77;0.00001085;0.00015191;0.00020616;0.04547119;0.02929688;9.82421875
2022-12-01T14:10:36.431;77;0.00013021;0.00018446;-0.00002170;0.05554199;0.02838135;9.82757568
