time;status;gx;gy;gz;ax;ay;az
2022-12-01T08:35:49.775;77;-0.65270182;0.50952691;-2.58371311;-3.58245850;3.89099121;7.46643066
2022-12-01T08:35:49.785;77;-0.69863281;0.48302951;-2.56773003;-3.75686646;3.86062622;7.58575439
2022-12-01T08:35:49.795;77;-0.72382813;0.46189236;-2.55409071;-3.81576538;3.85345459;7.64953613
2022-12-01T08:35:49.805;77;-0.72922092;0.43846571;-2.53980035;-3.92547607;3.76785278;7.67745972
2022-12-01T08:35:49.815;77;-0.72506510;0.41460503;-2.52373047;-4.04785156;3.56857300;7.63961792
2022-12-01T08:35:49.825;77;-0.71626519;0.38399523;-2.50462240;-4.15557861;3.35113525;7.55737305
2022-12-01T08:35:49.835;77;-0.70828993;0.34295790;-2.48160807;-4.28176880;3.07144165;7.58377075
2022-12-01T08:35:49.845;77;-0.70087891;0.29924045;-2.45552300;-4.44046021;2.86392212;7.57461548
2022-12-01T08:35:49.855;77;-0.69169922;0.27519531;-2.42935113;-4.61441040;2.68753052;7.72415161
2022-12-01T08:35:49.865;77;-0.67299262;0.28077257;-2.40330946;-4.78591919;2.58911133;7.79891968
2022-12-01T08:35:49.875;77;-0.65001085;0.29287109;-2.38618707;-4.89486694;2.55538940;7.84729004
2022-12-01T08:35:49.885;77;-0.62748481;0.30064019;-2.36821832;-5.00579834;2.46551514;7.86544800
2022-12-01T08:35:49.895;77;-0.60292969;0.28866102;-2.34052734;-5.10528564;2.28591919;7.86209106
2022-12-01T08:35:49.905;77;-0.57930773;0.24728733;-2.29091797;-5.21469116;1.99935913;7.82379150
2022-12-01T08:35:49.915;77;-0.56201172;0.18710938;-2.20934245;-5.31875610;1.68670654;7.78930664
2022-12-01T08:35:49.925;77;-0.54252387;0.12163628;-2.10142144;-5.42419434;1.45355225;7.76214600
2022-12-01T08:35:49.935;77;-0.52828776;0.06363932;-1.98648003;-5.53710938;1.31561279;7.78244019
2022-12-01T08:35:49.945;77;-0.52256944;0.02872179;-1.87396918;-5.66268921;1.23336792;7.84683228
2022-12-01T08:35:49.955;77;-0.50498047;0.00879991;-1.76200087;-5.74096680;1.15615845;7.94494629
2022-12-01T08:35:49.965;77;-0.47141927;-0.01404080;-1.64468316;-5.81817627;1.02935791;8.01589966
2022-12-01T08:35:49.975;77;-0.42275391;-0.04237196;-1.51803385;-5.91445923;0.86822510;8.08853149
2022-12-01T08:35:49.985;77;-0.36789280;-0.06388889;-1.38362630;-5.98312378;0.74752808;8.15078735
2022-12-01T08:35:49.995;77;-0.31460503;-0.07416450;-1.24329427;-6.02645874;0.70068359;8.15811157
2022-12-01T08:35:50.005;77;-0.26119792;-0.07306858;-1.10166016;-6.04705811;0.70281982;8.19381714
2022-12-01T08:35:50.015;77;-0.20430773;-0.06502821;-0.96695964;-6.09680176;0.70510864;8.23333740
2022-12-01T08:35:50.025;77;-0.15184462;-0.06065538;-0.84048394;-6.16561890;0.69869995;8.24050903
2022-12-01T08:35:50.035;77;-0.09746094;-0.06465929;-0.70959201;-6.23962402;0.65612793;8.23272705
2022-12-01T08:35:50.045;77;-0.03875868;-0.08423394;-0.56828342;-6.26922607;0.54946899;8.20922852
2022-12-01T08:35:50.055;77;0.01266276;-0.11661241;-0.42086589;-6.24206543;0.48248291;8.19854736
2022-12-01T08:35:50.065;77;0.06353082;-0.13850911;-0.28363715;-6.23016357;0.46768188;8.20907593
2022-12-01T08:35:50.075;77;0.11356337;-0.14242622;-0.16424696;-6.18850708;0.37582397;8.20816040
2022-12-01T08:35:50.085;77;0.15517578;-0.13652344;-0.05271267;-6.15921021;0.26443481;8.23120117
2022-12-01T08:35:50.095;77;0.20111762;-0.12439236;0.05671658;-6.13143921;0.21759033;8.26522827
2022-12-01T08:35:50.105;77;0.24377170;-0.11565755;0.15488281;-6.09542847;0.21316528;8.26522827
